push,1,762,400,,
peek,1,58,200,push,953.116006
push,2,4518,700,pop,193.5273227
pop,1,762,300,peek,149.7182488
peek,1,76,200,,
peek,1,76,100,,
peek,1,76,200,,
pop,0,4518,200,,
push,1,6980,100,,
peek,1,62,200,,
peek,1,62,200,,
pop,0,6980,200,,
push,1,8933,100,,
peek,1,65,200,,
peek,1,65,100,,
pop,0,8933,200,,
push,1,5698,100,,
pop,0,5698,200,,
push,1,8170,100,,
pop,0,8170,200,,
push,1,5618,100,,
push,2,2693,200,,
pop,1,2693,100,,
push,2,7706,300,,
pop,1,5618,200,,
push,2,3679,300,,
peek,2,57,100,,
push,3,9071,500,,
push,4,6326,500,,
pop,3,3679,200,,
push,4,7320,500,,
pop,3,6326,100,,
peek,3,5,200,,
push,4,52,400,,
peek,4,54,200,,
peek,4,54,200,,
pop,3,52,200,,
push,4,4774,300,,
push,5,2115,1100,,
push,6,2939,900,,
pop,5,2115,200,,
pop,4,2939,200,,
push,5,3255,400,,
push,6,6658,600,,
peek,6,16,100,,
peek,6,16,100,,
push,7,7620,600,,
peek,7,16,100,,
pop,6,3255,200,,
peek,6,22,100,,
pop,5,4774,100,,
push,6,9179,600,,
push,7,5761,400,,
pop,6,5761,200,,
push,7,7223,600,,
pop,6,6658,100,,
pop,5,7223,200,,
push,6,9648,600,,
push,7,5300,400,,
push,8,3150,500,,
pop,7,3150,200,,
pop,6,5300,100,,
push,7,7469,600,,
pop,6,7320,100,,
peek,6,97,200,,
peek,6,97,100,,
push,7,7078,400,,
pop,6,7078,200,,
peek,6,97,100,,
peek,6,97,100,,
push,7,4921,400,,
push,8,3798,500,,
peek,8,42,100,,
pop,7,3798,100,,
peek,7,63,200,,
pop,6,4921,200,,
peek,6,97,100,,
peek,6,97,100,,
pop,5,7469,200,,
peek,5,82,200,,
peek,5,82,200,,
pop,4,7620,200,,
push,5,6523,400,,
pop,4,6523,200,,
push,5,5680,300,,
push,6,622,400,,
peek,6,58,100,,
push,7,7079,700,,
peek,7,58,100,,
push,8,8671,700,,
push,9,4327,1400,,
push,10,3487,600,,
push,11,8112,700,,
pop,10,622,200,,
peek,10,67,100,,
peek,10,67,100,,
peek,10,67,100,,
push,11,4509,600,,
push,12,2843,500,,
push,13,5585,700,,
push,14,3076,700,,
pop,13,2843,100,,
pop,12,3076,200,,
peek,12,67,100,,
peek,12,67,100,,
pop,11,3487,200,,
peek,11,13,200,,
pop,10,4327,200,,
peek,10,38,100,,
pop,9,4509,200,,
peek,9,15,100,,
push,10,8751,700,,
pop,9,5585,200,,
push,10,58,500,,
peek,10,48,200,,
push,11,7791,700,,
push,12,9449,800,,
peek,12,48,100,,
push,13,5527,700,,
peek,13,48,100,,
pop,12,58,200,,
push,13,4501,500,,
peek,13,50,100,,
pop,12,4501,100,,
peek,12,42,100,,
push,13,2513,500,,
pop,12,2513,200,,
pop,11,5527,200,,
peek,11,92,100,,
peek,11,92,200,,
push,12,2612,500,,
pop,11,2612,100,,
push,12,3286,700,,
pop,11,3286,200,,
push,12,662,500,,
push,13,9846,800,,
peek,13,23,100,,
pop,12,662,100,,
pop,11,5680,100,,
peek,11,4,100,,
peek,11,4,200,,
push,12,9551,600,,
peek,12,4,200,,
pop,11,7079,200,,
pop,10,7706,200,,
pop,9,7791,200,,
pop,8,8112,200,,
pop,7,8671,200,,
peek,7,79,100,,
push,8,1749,500,,
push,9,8541,600,,
push,10,5999,600,,
pop,9,1749,200,,
pop,8,5999,100,,
pop,7,8541,100,,
push,8,550,400,,
push,9,807,600,,
pop,8,550,200,,
peek,8,32,200,,
peek,8,32,200,,
pop,7,807,100,,
push,8,7656,500,,
peek,8,43,200,,
push,9,5990,400,,
push,10,1590,500,,
peek,10,42,200,,
push,11,6428,600,,
peek,11,42,200,,
pop,10,1590,100,,
peek,10,6,100,,
peek,10,6,100,,
pop,9,5990,100,,
peek,9,65,200,,
pop,8,6428,100,,
push,9,215,500,,
push,10,6191,600,,
pop,9,215,200,,
peek,9,96,200,,
pop,8,6191,100,,
peek,8,43,100,,
pop,7,7656,200,,
pop,6,8751,400,,
pop,5,9071,200,,
pop,4,9179,100,,
pop,3,9449,100,,
peek,3,65,100,,
push,4,2242,300,,
push,5,1596,400,,
push,6,4009,600,,
peek,6,42,200,,
push,7,8973,600,,
pop,6,1596,200,,
push,7,2625,600,,
peek,7,57,100,,
push,8,4192,600,,
push,9,8869,600,,
pop,8,2242,200,,
peek,8,96,200,,
pop,7,2625,100,,
peek,7,40,200,,
push,8,6695,600,,
push,9,3118,500,,
push,10,7833,600,,
peek,10,82,200,,
pop,9,3118,200,,
pop,8,4009,200,,
pop,7,4192,200,,
peek,7,61,100,,
peek,7,61,200,,
push,8,9209,500,,
pop,7,6695,100,,
push,8,6378,500,,
pop,7,6378,100,,
pop,6,7833,200,,
peek,6,75,200,,
push,7,1314,300,,
peek,7,34,200,,
push,8,9068,600,,
push,9,3275,500,,
peek,9,34,200,,
peek,9,34,100,,
peek,9,34,200,,
pop,8,1314,200,,
push,9,555,500,,
pop,8,555,100,,
peek,8,93,100,,
pop,7,3275,200,,
push,8,9419,600,,
pop,7,8869,400,,
pop,6,8973,200,,
pop,5,9068,200,,
pop,4,9209,200,,
push,5,5475,300,,
pop,4,5475,200,,
pop,3,9419,200,,
peek,3,65,200,,
push,4,7035,400,,
peek,4,56,100,,
pop,3,7035,200,,
pop,2,9551,200,,
pop,1,9648,200,,
peek,1,54,100,,
peek,1,54,200,,
push,2,1589,200,,
push,3,1271,200,,
pop,2,1271,200,,
peek,2,63,200,,
peek,2,63,100,,
peek,2,63,100,,
pop,1,1589,200,,
pop,0,9846,200,,
push,1,7975,0,,
pop,0,7975,100,,
push,1,7823,100,,
peek,1,3,100,,
pop,0,7823,200,,
push,1,5215,200,,
peek,1,27,100,,
push,2,4042,200,,
pop,1,4042,200,,
pop,0,5215,200,,
push,1,1938,100,,
pop,0,1938,200,,
push,1,5110,100,,
peek,1,3,100,,
pop,0,5110,200,,
push,1,6837,100,,
peek,1,3,100,,
push,2,6468,200,,
push,3,9515,500,,
pop,2,6468,200,,
pop,1,6837,200,,
peek,1,44,200,,
peek,1,44,200,,
peek,1,44,100,,
pop,0,9515,200,,
push,1,8165,100,,
peek,1,64,200,,
push,2,6182,200,,
peek,2,69,200,,
push,3,9261,500,,
push,4,1000,300,,
push,5,3670,500,,
push,6,1962,600,,
push,7,1785,600,,
peek,7,45,200,,
peek,7,45,100,,
push,8,9095,700,,
pop,7,1000,100,,
push,8,2112,600,,
push,9,9133,900,,
peek,9,74,200,,
push,10,694,400,,
peek,10,51,100,,
pop,9,694,100,,
push,10,949,500,,
push,11,1888,500,,
push,12,191,500,,
pop,11,191,200,,
push,12,2684,800,,
push,13,7559,700,,
pop,12,949,200,,
pop,11,1785,200,,
pop,10,1888,100,,
peek,10,28,100,,
push,11,267,400,,
pop,10,267,200,,
peek,10,28,200,,
pop,9,1962,100,,
pop,8,2112,100,,
peek,8,58,100,,
peek,8,58,100,,
peek,8,58,100,,
pop,7,2684,200,,
pop,6,3670,100,,
pop,5,6182,200,,
peek,5,52,100,,
push,6,6301,400,,
push,7,3094,300,,
pop,6,3094,200,,
pop,5,6301,100,,
pop,4,7559,200,,
peek,4,64,100,,
push,5,781,400,,
pop,4,781,200,,
peek,4,64,100,,
pop,3,8165,200,,
peek,3,12,200,,
peek,3,12,200,,
pop,2,9095,200,,
pop,1,9133,200,,
push,2,856,200,,
pop,1,856,200,,
push,2,7729,300,,
pop,1,7729,200,,
push,2,6780,200,,
pop,1,6780,200,,
push,2,1031,100,,
peek,2,62,100,,
peek,2,62,200,,
pop,1,1031,100,,
push,2,9991,300,,
pop,1,9261,200,,
pop,0,9991,200,,
push,1,1563,100,,
push,2,2413,300,,
pop,1,1563,200,,
peek,1,34,200,,
pop,0,2413,200,,
push,1,6247,0,,
peek,1,86,100,,
push,2,2357,200,,
push,3,4769,500,,
pop,2,2357,200,,
pop,1,4769,100,,
peek,1,86,100,,
pop,0,6247,200,,
push,1,1510,100,,
pop,0,1510,200,,
push,1,5364,100,,
peek,1,80,100,,
peek,1,80,100,,
push,2,3738,200,,
pop,1,3738,100,,
push,2,2224,200,,
push,3,3488,500,,
push,4,7708,500,,
push,5,7042,600,,
peek,5,64,200,,
peek,5,64,100,,
push,6,8627,600,,
pop,5,2224,200,,
push,6,5942,600,,
push,7,9683,600,,
pop,6,3488,200,,
pop,5,5364,200,,
push,6,1994,400,,
peek,6,34,200,,
peek,6,34,200,,
push,7,304,300,,
pop,6,304,200,,
push,7,689,400,,
push,8,7166,600,,
pop,7,689,200,,
pop,6,1994,200,,
peek,6,93,100,,
push,7,6602,500,,
peek,7,93,100,,
push,8,5983,600,,
push,9,1649,500,,
push,10,3471,500,,
peek,10,31,100,,
peek,10,31,200,,
push,11,853,500,,
peek,11,56,100,,
pop,10,853,200,,
peek,10,31,100,,
pop,9,1649,200,,
peek,9,33,200,,
pop,8,3471,200,,
peek,8,93,100,,
pop,7,5942,100,,
pop,6,5983,200,,
push,7,7326,700,,
push,8,5736,500,,
push,9,4274,500,,
push,10,5304,600,,
push,11,2816,500,,
peek,11,63,200,,
push,12,8380,600,,
peek,12,63,200,,
pop,11,2816,200,,
peek,11,44,100,,
push,12,6549,600,,
peek,12,44,100,,
peek,12,44,200,,
push,13,1107,500,,
pop,12,1107,100,,
push,13,6986,700,,
pop,12,4274,200,,
push,13,2183,500,,
push,14,7515,700,,
pop,13,2183,200,,
push,14,7502,700,,
push,15,1417,500,,
peek,15,92,200,,
peek,15,92,100,,
peek,15,92,200,,
peek,15,92,100,,
peek,15,92,100,,
pop,14,1417,200,,
pop,13,5304,200,,
pop,12,5736,200,,
push,13,3853,500,,
pop,12,3853,100,,
push,13,9528,700,,
push,14,6595,700,,
peek,14,37,100,,
push,15,4065,500,,
pop,14,4065,200,,
peek,14,37,100,,
peek,14,37,100,,
push,15,8280,900,,
peek,15,37,200,,
pop,14,6549,200,,
pop,13,6595,200,,
pop,12,6602,200,,
peek,12,78,100,,
push,13,7914,800,,
push,14,7211,700,,
push,15,1839,400,,
pop,14,1839,200,,
push,15,8740,700,,
peek,15,78,100,,
peek,15,78,100,,
peek,15,78,100,,
peek,15,78,100,,
pop,14,6986,200,,
pop,13,7042,200,,
push,14,6544,500,,
