Scitanie,10,100,8600
Scitanie,10,110,9200
Scitanie,10,120,10000
Scitanie,10,130,10800
Scitanie,10,140,11800
Scitanie,10,150,12600
Scitanie,10,160,13500
Scitanie,10,170,14200
Scitanie,10,180,15000
Scitanie,10,190,15900
Scitanie,10,200,16700
Scitanie,10,210,17500
Scitanie,10,220,18300
Scitanie,10,230,19200
Scitanie,10,240,20100
Scitanie,10,250,20800
Scitanie,10,260,23700
Scitanie,10,270,22600
Scitanie,10,280,23400
Scitanie,10,290,24300
Scitanie,10,300,25000
Scitanie,10,310,25900
Scitanie,10,320,26500
Scitanie,10,330,27600
Scitanie,10,340,28400
Scitanie,10,350,29100
Scitanie,10,360,30000
Scitanie,10,370,30800
Scitanie,10,380,31600
Scitanie,10,390,32600
Scitanie,10,400,33500
Scitanie,10,410,34000
Scitanie,10,420,35000
Scitanie,10,430,35800
Scitanie,10,440,36500
Scitanie,10,450,38700
Scitanie,10,460,63400
Scitanie,10,470,39100
Scitanie,10,480,40000
Scitanie,10,490,40800
Scitanie,10,500,41500
Scitanie,10,510,42400
Scitanie,10,520,43100
Scitanie,10,530,44100
Scitanie,10,540,44800
Scitanie,10,550,45800
Scitanie,10,560,46600
Scitanie,10,570,48800
Scitanie,10,580,48200
Scitanie,10,590,49100
Scitanie,10,600,49800
Scitanie,10,610,50800
Scitanie,10,620,51500
Scitanie,10,630,52300
Scitanie,10,640,56500
Scitanie,10,650,53900
Scitanie,10,660,54800
Scitanie,10,670,61700
Scitanie,10,680,63100
Scitanie,10,690,57300
Scitanie,10,700,60400
Scitanie,10,710,59100
Scitanie,10,720,60000
Scitanie,10,730,61000
Scitanie,10,740,61500
Scitanie,10,750,62500
Scitanie,10,760,107400
Scitanie,10,770,85100
Scitanie,10,780,64700
Scitanie,10,790,71300
Scitanie,10,800,68700
Scitanie,10,810,67200
Scitanie,10,820,68200
Scitanie,10,830,69000
Scitanie,10,840,69800
Scitanie,10,850,70400
Scitanie,10,860,71400
Scitanie,10,870,72100
Scitanie,10,880,191900
Scitanie,10,890,73900
Scitanie,10,900,74700
Scitanie,10,910,75500
Scitanie,10,920,76500
Scitanie,10,930,77000
Scitanie,10,940,78200
Scitanie,10,950,79000
Scitanie,10,960,79800
Scitanie,10,970,80400
Scitanie,10,980,81400
Scitanie,10,990,82100
Scitanie,10,1000,82900
Scitanie,10,1010,83800
Scitanie,10,1020,84600
Scitanie,10,1030,85500
Scitanie,10,1040,86200
Scitanie,10,1050,87200
Scitanie,10,1060,88000
Scitanie,10,1070,88900
Scitanie,10,1080,89600
Scitanie,10,1090,90500
Scitanie,10,1100,91300
Scitanie,10,1110,92100
Scitanie,10,1120,93000
Scitanie,10,1130,94000
Scitanie,10,1140,96400
Scitanie,10,1150,95400
Scitanie,10,1160,96600
Scitanie,10,1170,97400
Scitanie,10,1180,97900
Scitanie,10,1190,98800
Scitanie,10,1200,99800
Scitanie,10,1210,100500
Scitanie,10,1220,101400
Scitanie,10,1230,102100
Scitanie,10,1240,103000
Scitanie,10,1250,103800
Scitanie,10,1260,104700
Scitanie,10,1270,105400
Scitanie,10,1280,106400
Scitanie,10,1290,108800
Scitanie,10,1300,108100
Scitanie,10,1310,108700
Scitanie,10,1320,109600
Scitanie,10,1330,110500
Scitanie,10,1340,111500
Scitanie,10,1350,112200
Scitanie,10,1360,113100
Scitanie,10,1370,114000
Scitanie,10,1380,114800
Scitanie,10,1390,115900
Scitanie,10,1400,116500
Scitanie,10,1410,117500
Scitanie,10,1420,119500
Scitanie,10,1430,118700
Scitanie,10,1440,119800
Scitanie,10,1450,120400
Scitanie,10,1460,121500
Scitanie,10,1470,122400
Scitanie,10,1480,123000
Scitanie,10,1490,124000
Scitanie,10,1500,124800
Scitanie,10,1510,125700
Scitanie,10,1520,126400
Scitanie,10,1530,127400
Scitanie,10,1540,128000
Scitanie,10,1550,128900
Scitanie,10,1560,129700
Scitanie,10,1570,130600
Scitanie,10,1580,131300
Scitanie,10,1590,132200
Scitanie,10,1600,144300
Scitanie,10,1610,134300
Scitanie,10,1620,135300
Scitanie,10,1630,136700
Scitanie,10,1640,137200
Scitanie,10,1650,138100
Scitanie,10,1660,141300
Scitanie,10,1670,139300
Scitanie,10,1680,139900
Scitanie,10,1690,140600
Scitanie,10,1700,142000
Scitanie,10,1710,143600
Scitanie,10,1720,143200
Scitanie,10,1730,143900
Scitanie,10,1740,144500
Scitanie,10,1750,145700
Scitanie,10,1760,147800
Scitanie,10,1770,147300
Scitanie,10,1780,148200
Scitanie,10,1790,149400
Scitanie,10,1800,149700
Scitanie,10,1810,152100
Scitanie,10,1820,151600
Scitanie,10,1830,152000
Scitanie,10,1840,153100
Scitanie,10,1850,153900
Scitanie,10,1860,156900
Scitanie,10,1870,155400
Scitanie,10,1880,156200
Scitanie,10,1890,157000
Scitanie,10,1900,158100
Scitanie,10,1910,163800
Scitanie,10,1920,159600
Scitanie,10,1930,160600
Scitanie,10,1940,161300
Scitanie,10,1950,162100
Scitanie,10,1960,164800
Scitanie,10,1970,163800
Scitanie,10,1980,164600
Scitanie,10,1990,165600
Scitanie,10,2000,171200
