Scitanie,100,10,9400
Scitanie,110,10,10200
Scitanie,120,10,11100
Scitanie,130,10,12000
Scitanie,140,10,12900
Scitanie,150,10,13800
Scitanie,160,10,14800
Scitanie,170,10,15700
Scitanie,180,10,16600
Scitanie,190,10,17600
Scitanie,200,10,18400
Scitanie,210,10,19300
Scitanie,220,10,20400
Scitanie,230,10,21200
Scitanie,240,10,22100
Scitanie,250,10,23000
Scitanie,260,10,23900
Scitanie,270,10,24900
Scitanie,280,10,25900
Scitanie,290,10,26700
Scitanie,300,10,29400
Scitanie,310,10,29500
Scitanie,320,10,32400
Scitanie,330,10,30400
Scitanie,340,10,31400
Scitanie,350,10,32200
Scitanie,360,10,33300
Scitanie,370,10,34200
Scitanie,380,10,35100
Scitanie,390,10,35900
Scitanie,400,10,37300
Scitanie,410,10,37900
Scitanie,420,10,38800
Scitanie,430,10,39800
Scitanie,440,10,40600
Scitanie,450,10,41400
Scitanie,460,10,42300
Scitanie,470,10,43200
Scitanie,480,10,44100
Scitanie,490,10,45100
Scitanie,500,10,46000
Scitanie,510,10,46900
Scitanie,520,10,48000
Scitanie,530,10,48800
Scitanie,540,10,52000
Scitanie,550,10,50700
Scitanie,560,10,51600
Scitanie,570,10,52500
Scitanie,580,10,53400
Scitanie,590,10,54400
Scitanie,600,10,55200
Scitanie,610,10,56200
Scitanie,620,10,57100
Scitanie,630,10,58000
Scitanie,640,10,59000
Scitanie,650,10,60100
Scitanie,660,10,63100
Scitanie,670,10,61700
Scitanie,680,10,62600
Scitanie,690,10,63700
Scitanie,700,10,64600
Scitanie,710,10,65500
Scitanie,720,10,66500
Scitanie,730,10,67200
Scitanie,740,10,68100
Scitanie,750,10,81400
Scitanie,760,10,70100
Scitanie,770,10,70900
Scitanie,780,10,71700
Scitanie,790,10,72800
Scitanie,800,10,84000
Scitanie,810,10,74600
Scitanie,820,10,353900
Scitanie,830,10,76300
Scitanie,840,10,77500
Scitanie,850,10,78300
Scitanie,860,10,79700
Scitanie,870,10,80000
Scitanie,880,10,80900
Scitanie,890,10,92300
Scitanie,900,10,101000
Scitanie,910,10,95100
Scitanie,920,10,84800
Scitanie,930,10,91800
Scitanie,940,10,86600
Scitanie,950,10,87500
Scitanie,960,10,90700
Scitanie,970,10,89200
Scitanie,980,10,90300
Scitanie,990,10,91100
Scitanie,1000,10,92000
Scitanie,1010,10,92800
Scitanie,1020,10,93900
Scitanie,1030,10,94800
Scitanie,1040,10,95700
Scitanie,1050,10,96600
Scitanie,1060,10,97500
Scitanie,1070,10,98500
Scitanie,1080,10,99400
Scitanie,1090,10,100300
Scitanie,1100,10,213200
Scitanie,1110,10,102200
Scitanie,1120,10,103300
Scitanie,1130,10,104000
Scitanie,1140,10,105000
Scitanie,1150,10,105900
Scitanie,1160,10,106800
Scitanie,1170,10,109800
Scitanie,1180,10,108700
Scitanie,1190,10,109500
Scitanie,1200,10,110500
Scitanie,1210,10,111500
Scitanie,1220,10,112400
Scitanie,1230,10,113300
Scitanie,1240,10,115000
Scitanie,1250,10,121000
Scitanie,1260,10,116600
Scitanie,1270,10,118800
Scitanie,1280,10,118300
Scitanie,1290,10,118800
Scitanie,1300,10,119700
Scitanie,1310,10,120700
Scitanie,1320,10,121600
Scitanie,1330,10,126600
Scitanie,1340,10,123400
Scitanie,1350,10,124400
Scitanie,1360,10,125300
Scitanie,1370,10,138400
Scitanie,1380,10,129700
Scitanie,1390,10,128000
Scitanie,1400,10,128900
Scitanie,1410,10,129700
Scitanie,1420,10,131000
Scitanie,1430,10,133500
Scitanie,1440,10,132900
Scitanie,1450,10,209900
Scitanie,1460,10,163700
Scitanie,1470,10,219900
Scitanie,1480,10,151000
Scitanie,1490,10,137000
Scitanie,1500,10,141000
Scitanie,1510,10,139000
Scitanie,1520,10,139900
Scitanie,1530,10,140800
Scitanie,1540,10,141700
Scitanie,1550,10,277200
Scitanie,1560,10,143500
Scitanie,1570,10,144400
Scitanie,1580,10,145700
Scitanie,1590,10,269200
Scitanie,1600,10,147300
Scitanie,1610,10,152400
Scitanie,1620,10,149200
Scitanie,1630,10,150000
Scitanie,1640,10,150900
Scitanie,1650,10,152000
Scitanie,1660,10,152900
Scitanie,1670,10,157000
Scitanie,1680,10,154700
Scitanie,1690,10,156800
Scitanie,1700,10,158600
Scitanie,1710,10,158800
Scitanie,1720,10,158400
Scitanie,1730,10,161300
Scitanie,1740,10,160300
Scitanie,1750,10,161100
Scitanie,1760,10,162100
Scitanie,1770,10,412800
Scitanie,1780,10,163800
Scitanie,1790,10,164900
Scitanie,1800,10,165800
Scitanie,1810,10,166600
Scitanie,1820,10,170300
Scitanie,1830,10,168500
Scitanie,1840,10,183100
Scitanie,1850,10,170200
Scitanie,1860,10,171200
Scitanie,1870,10,172200
Scitanie,1880,10,177500
Scitanie,1890,10,173900
Scitanie,1900,10,174900
Scitanie,1910,10,175700
Scitanie,1920,10,176700
Scitanie,1930,10,181000
Scitanie,1940,10,178800
Scitanie,1950,10,300100
Scitanie,1960,10,180500
Scitanie,1970,10,181600
Scitanie,1980,10,182300
Scitanie,1990,10,183300
Scitanie,2000,10,184100
